respondent_id,h1n1_vaccine,seasonal_vaccine
28077,0.08552260418710525,0.7168480816122406
28078,0.10761431873087991,0.2878169252484609
28079,0.3120002245375169,0.17086505395868568
28080,0.19231701984277313,0.6429962168119341
28081,0.28619021143297885,0.22468744572434796
28082,0.29988366262412397,0.20307980175502316
28083,0.051440920123922054,0.9518477871883906
28084,0.1039750650741454,0.9167943121396919
28085,0.4603994310894933,0.2692234160288022
28086,0.2887144875912849,0.2813549703877595
28087,0.2701070580511219,0.10984481873915408
28088,0.2532688617556395,0.21212524674577593
28089,0.1806539523405297,0.6427222695531722
28090,0.14713256418796303,0.4371165431650784
28091,0.1307495414390558,0.6226238981451011
28092,0.04408475145083967,0.9370976010545353
28093,0.17006340783348842,0.5306862757169568
28094,0.05141012542343857,0.5787838092794741
28095,0.25196231504057104,0.44165209163999264
28096,0.13912611002880407,0.6149711428667488
28097,0.13899113351406975,0.8186935855456606
28098,0.23280248636305156,0.2550303309551355
28099,0.125163154977764,0.7896764637296778
28100,0.18796694843812356,0.6706961010593201
28101,0.3506922011451855,0.22088586260901988
28102,0.08480940497226029,0.797410304303129
28103,0.1595272589193618,0.34467603948521863
28104,0.21049052298802762,0.16563226303811873
28105,0.06039590145421113,0.8547936664427498
28106,0.17142546828842037,0.7604875939698048
28107,0.08934324076496823,0.7224743232827853
28108,0.05976084943918102,0.920321461370096
28109,0.1802499262780211,0.6400610064640477
28110,0.3072428611532432,0.1820474600895925
28111,0.23141339811470338,0.35984889680511933
28112,0.16154599535024597,0.6912218385443163
28113,0.1758819912981552,0.2231163051699524
28114,0.0669772857127374,0.6917681760427907
28115,0.20485077551799183,0.3329438221696792
28116,0.06856498033343769,0.8478055281429948
28117,0.08708812536775395,0.6962670478259764
28118,0.0703412023093339,0.8527415611900775
28119,0.22532922881388046,0.5882985561582739
28120,0.3945085418427151,0.24638207197016115
28121,0.22345545546360487,0.3108688692944306
28122,0.030366101705203465,0.9794139355938286
28123,0.14518293275687727,0.756191584219293
28124,0.2583222243641436,0.43603526735165155
28125,0.5801011484273302,0.19494914573305322
28126,0.15077865400455848,0.3862929921162066
28127,0.264585157948247,0.26510022923887233
28128,0.17827542661863688,0.7970837268240334
28129,0.2433833879704825,0.2547069703825666
28130,0.13496592144346786,0.625511053302382
28131,0.11813365580172995,0.6947630261548143
28132,0.26068097791206507,0.12801563366643243
28133,0.22539262023535797,0.21994588577972618
28134,0.08127835604074038,0.7513666743511063
28135,0.21143894036928015,0.1839795932005528
28136,0.1259199488955779,0.2898437310021158
28137,0.18441508002729748,0.5210668711152513
28138,0.10364404802622862,0.48118239325865053
28139,0.15032868847809253,0.218690559731881
28140,0.6594427556951317,0.11282102867069566
28141,0.050480518557921523,0.949721195117163
28142,0.04426488712161355,0.9450637819551975
28143,0.09030384021110634,0.8389391764044614
28144,0.11925792092461579,0.4012844945435098
28145,0.1646318526268856,0.6163863921642292
28146,0.12768332642074803,0.700772184561177
28147,0.19433320974816368,0.6491346246433702
28148,0.1800811378535594,0.49136078140674744
28149,0.06807375313759681,0.8259181044204391
28150,0.20189672830555505,0.6129100866325101
28151,0.08443032665670877,0.392659131644704
28152,0.11803030060102257,0.6007890588490383
28153,0.1321220479376266,0.7555750518471647
28154,0.07640673791407396,0.8745712779802783
28155,0.06398569211859328,0.36977395621248565
28156,0.03685496528711317,0.8361299189885315
28157,0.07669495328574884,0.8427032178321449
28158,0.481122017786551,0.07760030732619816
28159,0.18859942792262313,0.3361237826886079
28160,0.0863909872515374,0.8924102344190089
28161,0.2386337756894993,0.3382593799369883
28162,0.3682006850820752,0.20378864729602086
28163,0.11406249823633356,0.6480581234914837
28164,0.3929324562031269,0.24596623774614623
28165,0.08291373326440424,0.5961588665058509
28166,0.32655136451682804,0.1290412514369641
28167,0.08519747219952234,0.6078020931732777
28168,0.15019333089918205,0.42044876654467167
28169,0.034297167822166706,0.8204983922630448
28170,0.1304565867388488,0.5244011432274892
28171,0.09813399240059206,0.8046645394548244
28172,0.04897881711774239,0.6610798010025365
28173,0.05044264906798756,0.7187528302670614
28174,0.1847778097517089,0.5781254122511627
28175,0.1540104409578778,0.3452627239419537
28176,0.020926902245910213,0.9713439067953409
28177,0.09395759012296746,0.6077362847001533
28178,0.15305768986088433,0.16535702813860365
28179,0.25226981030998413,0.5111792513299107
28180,0.07908383959621246,0.81913014539034
28181,0.12327795249430282,0.5766867308472892
28182,0.06395997097724414,0.762582157616585
28183,0.1345661922910642,0.8841276611518298
28184,0.10368731501512321,0.7823164505127967
28185,0.2816693368799323,0.6826337719749546
28186,0.09022981132990049,0.6127132021318844
28187,0.11703856745584418,0.771128078260804
28188,0.04248421185706191,0.8567031838808697
28189,0.05089627587004398,0.7319925394543922
28190,0.11289573370896722,0.5925186159463779
28191,0.09118541323537814,0.7979637775225837
28192,0.05988967939449381,0.7553767344150653
28193,0.26105278890977857,0.13105487441615882
28194,0.04515233815396033,0.5868915929636578
28195,0.2159817663179339,0.19657808814483346
28196,0.4280137076486131,0.19131772678964187
28197,0.12717951062444646,0.3864252788733873
28198,0.4577724953657512,0.2694846903898013
28199,0.17112219563578676,0.739491726838323
28200,0.12249125758850336,0.43931356052373727
28201,0.23370325915063858,0.4599372366228548
28202,0.07196561459460456,0.5678049469237763
28203,0.20006984962504806,0.26026387878701307
28204,0.08459571891324555,0.8558694360291316
28205,0.3074897430205956,0.5324078491368109
28206,0.26750614974877995,0.5204244107472258
28207,0.2865258295254746,0.4605420341422207
28208,0.1113519526435657,0.5472962548569219
28209,0.18963047013070636,0.5313986029280867
28210,0.08972819169805875,0.5766816766075562
28211,0.5310955310150832,0.2841022166389847
28212,0.19757245217403646,0.4906060303471994
28213,0.7322981106533207,0.11858159386717448
28214,0.092671738143884,0.4369527708882357
28215,0.2997921218744766,0.27094863997616414
28216,0.2553271879216459,0.4775286534868194
28217,0.19263960222779392,0.3836153041291176
28218,0.5142504595503493,0.2690073480978312
28219,0.04109991444477057,0.9507317490492618
28220,0.20729061187744557,0.39696153393192757
28221,0.07829959644878969,0.6646971465153573
28222,0.5189164843867533,0.1530503978512212
28223,0.2372328489034247,0.11722602739045629
28224,0.3121957442486153,0.6271252680823028
28225,0.1478656229138258,0.6848821178341179
28226,0.08346445737329579,0.8751764308592177
28227,0.16194970093177796,0.15830315159669384
28228,0.21109823936702213,0.28053030434212767
28229,0.19823262817492895,0.6500360301695902
28230,0.05893394485382861,0.918553815485196
28231,0.6450401908669791,0.14611333829279127
28232,0.4529451391398814,0.5825407938358127
28233,0.3519477058983588,0.2264836855588127
28234,0.38741184408288337,0.14743619926132712
28235,0.06272170300923217,0.8690646003681368
28236,0.12770847550332665,0.8106545826933687
28237,0.18801607735329573,0.5597238050358697
28238,0.12826718245789062,0.2936693904142811
28239,0.35767112023349906,0.5060315078736894
28240,0.2621827263654292,0.8038464613217499
28241,0.1198548852649948,0.8218137073721543
28242,0.17183187781167933,0.23742715489454957
28243,0.14664061381450563,0.5715575091430551
28244,0.09728061918710643,0.45265410929761773
28245,0.11291676759647751,0.4663384864295632
28246,0.09312797846460585,0.7931775635124597
28247,0.15391262299496325,0.7269353187811893
28248,0.1345679817269874,0.5326892290290539
28249,0.1412472314309418,0.46497007799607926
28250,0.6446996632453017,0.1087847737004296
28251,0.17400456781088577,0.46783826025527353
28252,0.15733504023858721,0.5329891820883924
28253,0.4360522125897854,0.20237546588068334
28254,0.20640977618826206,0.8367474042691916
28255,0.32391564592541155,0.5212381376768365
28256,0.5336387345730028,0.3605505495577347
28257,0.10991108985319094,0.573059780888844
28258,0.1606477424378208,0.8203106423026527
28259,0.11724526538122394,0.2334309237859319
28260,0.13152134056600698,0.8488610519623027
28261,0.13934692035924634,0.8364413044786759
28262,0.053705273301481095,0.7523747640168605
28263,0.15727435107559065,0.7215667042486937
28264,0.20028095006916916,0.307119699263779
28265,0.06790384021571784,0.4023834234725898
28266,0.07220699136779925,0.8675598377441366
28267,0.3193611594927043,0.12916665150398132
28268,0.049057110761971064,0.850199863767494
28269,0.10267118096594431,0.6909391478870269
28270,0.2501377781036236,0.13984878520742583
28271,0.5216894025983302,0.49640038817587273
28272,0.2604461085463211,0.18165414272983105
28273,0.12135422370886187,0.8532849885025345
28274,0.08175229905561818,0.42314950451864786
28275,0.571674851102565,0.11368194387495945
28276,0.5424098614408537,0.20121518640870728
28277,0.06046382892478361,0.8357917978807087
28278,0.30749647940407177,0.2534820486968251
28279,0.5089971440446517,0.2191141695838722
28280,0.08064322135393374,0.5649729422261935
28281,0.079568040682187,0.878332488734851
28282,0.03232528073771858,0.8600815029979156
28283,0.06921673622260001,0.9025042699727902
28284,0.3064553014820439,0.8076847750623343
28285,0.43596409346067644,0.2626363587065591
28286,0.021823765635824974,0.8786516506353058
28287,0.18858861614865627,0.4004652941939032
28288,0.31743105815659034,0.5280003635355666
28289,0.03010227675243719,0.8982896025012277
28290,0.08906718861200574,0.9394487734833458
28291,0.2696192608799932,0.2393590171049479
28292,0.21634664143905233,0.46616393743398277
28293,0.26738061638576005,0.3304364484352068
28294,0.10235056348497976,0.5101223312299841
28295,0.35106469063568774,0.2070067594227475
28296,0.09204723165948786,0.7644335052005747
28297,0.04844432398270754,0.9017220243860788
28298,0.056685907910901,0.6667462044829932
28299,0.2173345891518754,0.4758403462382882
28300,0.016340002142057497,0.9032451082188986
28301,0.2652661172617119,0.7605515427170115
28302,0.19489996716890834,0.48070287365929876
28303,0.8013697703006107,0.04390632000019423
28304,0.1785608005616138,0.4786053592659889
28305,0.12398732817152698,0.8689313584560966
28306,0.11030770988344557,0.8072533071179071
28307,0.2695535024453513,0.3973214146186267
28308,0.4192347243698094,0.13858196599712358
28309,0.1537139550482313,0.6419672520851609
28310,0.32409327208547417,0.6707589447715226
28311,0.10306900482871285,0.4259175528816953
28312,0.09910181005684172,0.5639016624935373
28313,0.08394275571184973,0.6417841429322192
28314,0.10549427812750094,0.44704386288812914
28315,0.4788146345933845,0.09795850938976469
28316,0.11853389337234707,0.6214949927714195
28317,0.04975222846840442,0.910493109057535
28318,0.10578118262433277,0.5914453507260022
28319,0.14292480288965353,0.8040782975917733
28320,0.4303041838924805,0.1508003329097064
28321,0.34446578289863583,0.040537684559048714
28322,0.6110069635910395,0.15402156696059754
28323,0.2255035547629913,0.296261338851053
28324,0.23118876182037895,0.06178443175937942
28325,0.19226154389507027,0.2689785260805583
28326,0.33829486888723126,0.26564391531154874
28327,0.44656440594321456,0.49050032133457033
28328,0.4354098718594206,0.49983124892223807
28329,0.23090233098799978,0.523480134094553
28330,0.1764120883675064,0.6889436990371614
28331,0.13511231859336922,0.7234543129361968
28332,0.03034812418266766,0.867090709501193
28333,0.17769556931235425,0.5743575502758848
28334,0.09167470304911034,0.798657488240393
28335,0.16579691945786748,0.3566013740545195
28336,0.4568897336668457,0.5549971667561027
28337,0.1764757003616362,0.7552520864058916
28338,0.08891349443366396,0.6461941649846648
28339,0.5812339957161673,0.21565490648503682
28340,0.1310827249099375,0.5137553365402514
28341,0.29587032428966065,0.15652895042338122
28342,0.16677088904834825,0.8425392110848474
28343,0.2052268038423063,0.32533242388988703
28344,0.08071401112706972,0.8619523603671904
28345,0.1397769781548851,0.4404767574843913
28346,0.2400546217715917,0.601252995433897
28347,0.2736572448322101,0.27551818600909006
28348,0.08448813005536948,0.6685985459231554
28349,0.07389665795601401,0.8159209165913605
28350,0.5763079583455522,0.11087754845045772
28351,0.10897583600995397,0.4920723716750154
28352,0.2829239517899177,0.47328788573519853
28353,0.25185772594359507,0.28533010795032077
28354,0.04003646682653026,0.9206955204143239
28355,0.13584166330762668,0.5746631978216032
28356,0.39479702915662146,0.18887966088636876
28357,0.03824504584830393,0.9256446417330865
28358,0.11382915053355265,0.6027419990004911
28359,0.22222911464359438,0.07578485306723048
28360,0.4946520981300473,0.18003591690541199
28361,0.07732653914809211,0.7267287761155307
28362,0.2579768742089486,0.12099636194631813
28363,0.2407097491721105,0.24286883048022856
28364,0.5319998555734988,0.07999587348800585
28365,0.0695959794749717,0.9312770905780938
28366,0.07542698220180201,0.6867044121832198
28367,0.11188616221259814,0.5034175893153694
28368,0.1715272391078522,0.26095700103222597
28369,0.0514943903456095,0.9482948089648
28370,0.1176535199289481,0.3960189369159729
28371,0.0517675151277952,0.8747221124283084
28372,0.1335633740610776,0.551018827200994
28373,0.11438308857932081,0.8859254375497727
28374,0.14425133211784263,0.7487201159061667
28375,0.17142142429046653,0.6768226551567134
28376,0.17797336417733287,0.385257137996904
28377,0.23366607754423993,0.4473646567359896
28378,0.12314293175395179,0.811973315583078
28379,0.268293229959709,0.3436234799412845
28380,0.12918150214590482,0.7658522820639923
28381,0.4620046176804524,0.2441011456809572
28382,0.24491605782592146,0.6586741857664921
28383,0.06344513008912667,0.80946908966374
28384,0.25356442960421277,0.47102100006316483
28385,0.35851994804628723,0.2055396676879363
28386,0.26421550295168017,0.8468574214703117
28387,0.3548167629765367,0.08445655593089751
28388,0.38046804937303497,0.47617525218610424
28389,0.11716032552658537,0.6039252244908018
28390,0.2580029164411647,0.3088244048032668
28391,0.13083242119656763,0.7721771401552175
28392,0.17474576158864977,0.679108216683178
28393,0.3343302994389798,0.062231213966673415
28394,0.11358866798911535,0.44759866850015484
28395,0.15106017308714514,0.2425424169683038
28396,0.06877796179763065,0.7968992217096244
28397,0.3741342780388658,0.4194900320890773
28398,0.15067798456248171,0.8143616762022905
28399,0.5235371065114627,0.11546354036329387
28400,0.1898801103367283,0.22887123135529708
28401,0.15287166026706558,0.8332148789763159
28402,0.3364175002372582,0.4719459064670267
28403,0.40482920454261734,0.3561261680909622
28404,0.18308645648340688,0.3136117461128627
28405,0.12589815458942466,0.5668434913420157
28406,0.0658056038729221,0.8461895010736488
28407,0.2702876167511534,0.734200051801792
28408,0.16189332379610466,0.17281039417915423
28409,0.061576499388171994,0.6723666265744774
28410,0.5069146583528391,0.1139252818323464
28411,0.139835030327219,0.7514435223326379
28412,0.5048668540842803,0.2998358994390039
28413,0.0967850378741659,0.8036745630409977
28414,0.8419823011139665,0.022287707463301776
28415,0.03307402788652589,0.9540610512579417
28416,0.07796224291025816,0.6875053846822313
28417,0.1788669278870579,0.5707817646382468
28418,0.22604931616403218,0.842485750600923
28419,0.18917953225863668,0.33877908862312545
28420,0.2817399994934836,0.2584463449108184
28421,0.07004095150308035,0.44276339694594036
28422,0.07098830247422945,0.8671553760210345
28423,0.09039846844722994,0.8482306610445698
28424,0.23093679421104082,0.8260331860034946
28425,0.05949875274241118,0.8728249708945088
28426,0.0800218517298184,0.7224502770767767
28427,0.2529418763857981,0.6129940721220402
28428,0.11426657102152137,0.4372463977057911
28429,0.1283882443513756,0.878190257738717
28430,0.1643969927476039,0.24773842263247714
28431,0.6013904859356671,0.24580208949610238
28432,0.02708243498602639,0.8504080989607464
28433,0.29356357392176907,0.5633188678336221
28434,0.15204182485531392,0.4977329035920687
28435,0.19387206333929283,0.4881351032818996
28436,0.16289253219426844,0.8391125676184845
28437,0.17643473693591497,0.5766580583009447
28438,0.13386758913719554,0.776616410306985
28439,0.17886641238604975,0.8368166252846595
28440,0.08105237855364482,0.26949982105300563
28441,0.18785692758207578,0.5024594534348072
28442,0.17360206315764276,0.189441148301842
28443,0.10737090821470542,0.4752192262710203
28444,0.25871508424559597,0.558178438701736
28445,0.17680201133524104,0.7032626759644207
28446,0.1828175212963192,0.4971232542595869
28447,0.18043062902004658,0.6433309231561397
28448,0.22784673711953696,0.6440841247635776
28449,0.2463177901239329,0.40702013493663625
28450,0.15453175716640655,0.3470234499895901
28451,0.04323908488222219,0.7612388913546437
28452,0.03457051420713133,0.8316408783267255
28453,0.060394856395378234,0.4490735324330567
28454,0.13931010302910848,0.7172899712401777
28455,0.3564221713346224,0.26109848812463354
28456,0.17093536879098253,0.40208118869161436
28457,0.23482237943009715,0.5409352061317658
28458,0.10508508999938244,0.4759267664954483
28459,0.03156061518816205,0.9741150818878914
28460,0.11728292241543224,0.6796371380344159
28461,0.2515997071777346,0.6197266871139866
28462,0.1942487472373258,0.39804918043598636
28463,0.18702209660692912,0.8349029516274832
28464,0.1460933922251746,0.30684779605870016
28465,0.3050601723900186,0.21637717820382618
28466,0.12256699077701294,0.6289433514934448
28467,0.1337956134236418,0.4151778288509319
28468,0.36033829940364365,0.3077723340830074
28469,0.09418398753198769,0.6978064606044831
28470,0.24254234806089062,0.44819243378648743
28471,0.12106933071411775,0.32243223579592317
28472,0.20451389050770988,0.31287618602241674
28473,0.05520235772407477,0.7376549819102522
28474,0.07288481598620954,0.9038033609887915
28475,0.2348037142685359,0.4950384225225354
28476,0.06812152909474165,0.8948825691665971
28477,0.0578355516824735,0.9198956979826667
28478,0.34228643515607965,0.2733494585337878
28479,0.09950383954836335,0.8534750732231954
28480,0.09575884133381488,0.7396116615546839
28481,0.05714339141262014,0.44130527766986205
28482,0.24815037916744118,0.26743522644209694
28483,0.12013390059494129,0.5584574189873843
28484,0.16858645556188295,0.23051602946182015
28485,0.01970166303152152,0.927984165954017
28486,0.033966418566719454,0.9583869697764383
28487,0.08942974765113434,0.7055005323461725
28488,0.24490690383452698,0.3964809151934364
28489,0.24450161495226505,0.6874392771253777
28490,0.19928549871608128,0.23182378153832717
28491,0.16962333139048155,0.2184625774408241
28492,0.262817290115366,0.2724906221692309
28493,0.19336661215325385,0.7618684166581156
28494,0.31603686119951585,0.5819955513718336
28495,0.02541145492464126,0.9694369892982974
28496,0.14956714178195296,0.3625053471775108
28497,0.0907783190684829,0.7650124309814186
28498,0.12667705222171155,0.717422924814449
28499,0.21356278966269082,0.2279622949503064
28500,0.1269056782333546,0.6158708346373858
28501,0.2623962232094817,0.404545628501502
28502,0.060320327967129446,0.7651473811030798
28503,0.48084197977869303,0.44616620826324205
28504,0.20352239098266636,0.5770089289614195
28505,0.05124715683619224,0.8692553175799592
28506,0.7411163565115242,0.05585496277506374
28507,0.0787881643617311,0.7796396600419946
28508,0.6283518071960116,0.37352512561069384
28509,0.07866023369440008,0.9327513681863268
28510,0.3711129874903913,0.33937682559355997
28511,0.21843155245340287,0.16926401682640335
28512,0.12199513831306788,0.7501166602520808
28513,0.3956833182376272,0.21181232853252274
28514,0.1336180568050562,0.6225595059665732
28515,0.09971902766376274,0.6181690898577892
28516,0.20337476862153728,0.5720947170919146
28517,0.07040632562519723,0.7876359781623978
28518,0.26497851876542594,0.2493135625972578
28519,0.14306111892238105,0.4871194894809272
28520,0.2503863445850371,0.7437841253112614
28521,0.2887657692183068,0.15549722642224784
28522,0.49076929951149545,0.20829178685443772
28523,0.47682578877204007,0.5184922353542882
28524,0.353119625382699,0.3877830420925662
28525,0.08292745295102383,0.8414654211009445
28526,0.14121448291132682,0.6946763063119605
28527,0.09012447275858497,0.7879027031440555
28528,0.13464727965734946,0.6805308148773079
28529,0.11859483529262942,0.7501467552162732
28530,0.12203165345898895,0.2792174915484408
28531,0.0715390796977532,0.8779372502448949
28532,0.08165995807575532,0.8919121457416116
28533,0.07141125393485273,0.8294427696896729
28534,0.07640977043975296,0.8763863082373903
28535,0.20565296819852913,0.3149871333494725
28536,0.06644670943054969,0.5307867628491081
28537,0.15931323511164236,0.2855564314474205
28538,0.42833843694606805,0.20060247743591975
28539,0.07745472992363138,0.7344380087699873
28540,0.19768643397112287,0.12576464270036325
28541,0.2575266150402105,0.3742278007695724
28542,0.04558079757894534,0.954763457553923
28543,0.1603661338038057,0.6706209851315518
28544,0.23822893494217576,0.487399345856411
28545,0.14018982332376898,0.2884427666270246
28546,0.12185476451580061,0.8907937853927028
28547,0.1028183258603273,0.4741018013011905
28548,0.06896476956880203,0.8048486564795007
28549,0.07838514333122099,0.8426653413348113
28550,0.038465523550002115,0.8830961262301534
28551,0.36248663174717455,0.19537212981933838
28552,0.05424127764066683,0.7385376752236474
28553,0.2603514038801413,0.4871111887079571
28554,0.08658968533570895,0.5533976201202746
28555,0.10193028765991448,0.5157556789968658
28556,0.10537021547208349,0.8167205432848694
28557,0.07133921668227206,0.41341186869041546
28558,0.07108214163598645,0.7593103198573561
28559,0.13091988187348946,0.9022964242028865
28560,0.06959519143584625,0.5709461816731707
28561,0.527430938631179,0.10044126811749432
28562,0.24911427750563644,0.53877848723991
28563,0.15509298128305718,0.5597346498212674
28564,0.10398275180366552,0.7131523934054663
28565,0.3496762250338592,0.3749265455276932
28566,0.15696885104650174,0.4612985152077036
28567,0.08532261841502045,0.6928271545920802
28568,0.30854474175465585,0.33432843893345476
28569,0.17219956153736543,0.5047173492578856
28570,0.05986502755379126,0.6156108247100875
28571,0.029793868641823273,0.8708607566495522
28572,0.08608266963360776,0.7687379109195037
28573,0.13170772243437842,0.22990263533290256
28574,0.1058867318995235,0.5687463585671249
28575,0.2217383379297719,0.3150440517630284
28576,0.07733070734718145,0.8644798509823919
28577,0.10859584031599291,0.18119445452321603
28578,0.058363614286597226,0.9186993898251381
28579,0.21540553630713857,0.3398669959554218
28580,0.2076206879176125,0.29084762831062083
28581,0.0594001363574538,0.6761875501013868
28582,0.15928805829373477,0.3545022730275369
28583,0.0991348643207699,0.4575433151480329
28584,0.2087292579922102,0.3186758768806307
28585,0.4135900309104663,0.39514309595114816
28586,0.05250699034945179,0.663521539465055
28587,0.43353994181315836,0.33608036399357477
28588,0.12691734101158517,0.5882319420312347
28589,0.6261248386254529,0.06757242888882964
28590,0.10691560357226702,0.704894401792103
28591,0.35033604252820943,0.10538863672124799
28592,0.6629551889810199,0.15199569855520223
28593,0.13465149860415443,0.4593882608630838
28594,0.09078384749626946,0.7745514714669683
28595,0.1639804369879967,0.2260535347985685
28596,0.06799208615487863,0.6505195127017878
28597,0.28040322047757354,0.19251066470623757
28598,0.17156421141402217,0.4696347737158192
28599,0.17316262175971192,0.6995130376769865
28600,0.1549719538340768,0.7682097849120848
28601,0.1469193250025958,0.40441603291463935
28602,0.22119162784400126,0.47840639729140555
28603,0.22246412237308102,0.7582960438638346
28604,0.19768323776062408,0.8615498365331812
28605,0.02468015676140549,0.941882290483599
28606,0.05376053299412157,0.8150002236508332
28607,0.06419701682085328,0.9509124102065453
28608,0.1343956648293752,0.5968833963531026
28609,0.16873233030643403,0.3177085792099703
28610,0.19555656953607206,0.8406810615951207
28611,0.0536082347730286,0.8623153520864779
28612,0.12481477766337293,0.46282687445269133
28613,0.03318850793731136,0.8643041550038958
28614,0.17730436279507994,0.6883810717255858
28615,0.08284645449079915,0.8891265298596625
28616,0.4335387931900884,0.2180500148241994
28617,0.04918666840022861,0.8246692220149187
28618,0.1028388047199237,0.9500946101161775
28619,0.3137671663145341,0.46596286415538923
28620,0.18065739050761073,0.7612097278304824
28621,0.10881202119455545,0.28474877761677286
28622,0.579768303382892,0.46699228038158536
28623,0.1433233011305536,0.6385952659489469
28624,0.07002453248879677,0.6010470494280822
28625,0.0850205672243047,0.9190789768626811
28626,0.18892513302019276,0.186395995736637
28627,0.5767885613412328,0.09009307731016736
28628,0.19939368925646722,0.687045153032249
28629,0.053144971389679746,0.9519089851427583
28630,0.54194074449551,0.06847191126181462
28631,0.06137413694555811,0.5541007031639424
28632,0.17801391665199423,0.6634069625668821
28633,0.3380143893643398,0.41767909002215964
28634,0.0887573745638325,0.542180087094463
28635,0.14279938795046784,0.32318633446788425
28636,0.05652309577941403,0.6980846208208187
28637,0.36552606018639344,0.32981109092682415
28638,0.16035852110964668,0.7388213416414767
28639,0.18298840975522107,0.26310566499995724
28640,0.21382295718196637,0.18423806810384968
28641,0.11633527596127805,0.6593389988087672
28642,0.20113418799441504,0.36636341862813715
28643,0.035121250887123937,0.7859987149401582
28644,0.06235318047153238,0.614352473538798
28645,0.041614195876285565,0.7873335865779079
28646,0.09074238216501278,0.8960843765855477
28647,0.03623285071641752,0.6637773705375589
28648,0.06913582286673925,0.6040053820940348
28649,0.3890406380506811,0.5245416172686362
28650,0.2559677964176569,0.6406308502186756
28651,0.3615006024593507,0.24869450857049702
28652,0.13222071807294497,0.9156848515994006
28653,0.11075894246524037,0.31614376676189804
28654,0.18431889424865344,0.28818126740003724
28655,0.13818755100544197,0.3259885106648497
28656,0.4416918257169834,0.18298286673596842
28657,0.06258633075397133,0.8252400885337824
28658,0.6413998579431541,0.04655999956217838
28659,0.1141845278652951,0.9135888755075487
28660,0.45179007979327096,0.4684998037811796
28661,0.18420343239679016,0.26602693815288936
28662,0.09294980401491183,0.6366616380092721
28663,0.08769519135696512,0.7530682142887377
28664,0.21361080665501112,0.4659781152447332
28665,0.11512952169529901,0.6388439416826732
28666,0.0993734926739412,0.8818009842997114
28667,0.2363674027903288,0.34819829224525234
28668,0.08645329494586568,0.8290493458529975
28669,0.07787568856824893,0.47015932744197586
28670,0.16059266097273278,0.8322083699842098
28671,0.22307056447402976,0.6588184872149725
28672,0.280553437539784,0.20219212578715573
28673,0.14790480828702587,0.3862260577030612
28674,0.049953849254922196,0.7460675438543461
28675,0.3208359995832722,0.07933209496934834
28676,0.07459718921052905,0.6877394324116215
28677,0.1027493321666981,0.25078530835809265
28678,0.13585123190962578,0.3768160740302713
28679,0.14150172917399775,0.6871079420627888
28680,0.19953107452889263,0.5708486505759558
28681,0.15367937005851562,0.6377266934010324
28682,0.2938679652596196,0.30974045726538957
28683,0.11668244132010706,0.6708703629696422
28684,0.10825488816539686,0.8113210524792677
28685,0.08208989461205349,0.6847740421270121
28686,0.13001015430674423,0.5307139314497529
28687,0.04809420597428999,0.8975652605112084
28688,0.09587695917008605,0.4914730646972668
28689,0.4351412187262098,0.11601277519539899
28690,0.13113662528972256,0.5034465651554171
28691,0.1750217180477999,0.6254939331676636
28692,0.3658278785305568,0.06629123520606839
28693,0.061139150169980706,0.435564561643231
28694,0.07767658192457001,0.536767139722971
28695,0.059164575466377545,0.6410146801499053
28696,0.307684615155085,0.18581472139696276
28697,0.043364701703597366,0.6722071297049717
28698,0.28624462671505074,0.6370891751137047
28699,0.03848065166987951,0.9249700431242948
28700,0.0758676295060941,0.4753109007218099
28701,0.30138019622385676,0.5709927520211651
28702,0.11273939700637178,0.5676348999790775
28703,0.4021937462368438,0.14772947057473884
28704,0.12842148799853856,0.3545248025309492
28705,0.1806832865438991,0.273682646829597
28706,0.20651453765872066,0.7015109684142693
28707,0.11939508553411554,0.6214903145362393
28708,0.05220430715119692,0.9296660433609651
28709,0.0362789528754224,0.9762361528955141
28710,0.3332543628428587,0.2092232678855369
28711,0.1856930554575129,0.16308560780816428
28712,0.13190736789480847,0.7799636312829057
28713,0.15576488795278196,0.727929510676105
28714,0.4964452319378683,0.5338074337871153
28715,0.35630578151919545,0.18571507107354812
28716,0.04608431381269959,0.9146323220532943
28717,0.2467636392315469,0.19488060406845753
28718,0.0421618671193481,0.7130749887297316
28719,0.09811968457024925,0.9093948242689438
28720,0.12189418009894616,0.8333278185877059
28721,0.1263789913404694,0.3931572748251667
28722,0.230473730331858,0.32993768656780575
28723,0.14492312012886668,0.15020095744318573
28724,0.08394179772514487,0.6169935734298639
28725,0.29394964495237497,0.1839108127495287
28726,0.25119297148794545,0.48598064583605616
28727,0.2163919390845784,0.48359456211637086
28728,0.24873771672478726,0.571702492151267
28729,0.2544904393715454,0.3076804013818534
28730,0.06848298704599819,0.761088122948642
28731,0.135757578733568,0.6019737159382614
28732,0.11450203788069181,0.8626787975412892
28733,0.30844650104605126,0.5422866189478205
28734,0.1227867819920383,0.4381484337981525
28735,0.13025065368751879,0.47288224083666086
28736,0.12392228691014606,0.7900475154164152
28737,0.37058558758806975,0.1700094411610742
28738,0.09242743960678164,0.3058146429662242
28739,0.47483843591443914,0.16160463455593554
28740,0.3595127667318236,0.19038481626106585
28741,0.14730294294561133,0.6412980958771988
28742,0.20861880307207828,0.7371355898529668
28743,0.07803810731360994,0.8706020745920299
28744,0.2597772946634985,0.18916901125199348
